,system,ligand,replica,simulation_mbar_espaloma-0.3.1,simulation_mbar_gaff-2.11,simulation_mbar_openff-2.0.0,sample,simulation_dg-c2-gb_espaloma-0.3.1,simulation_dg-c2-gb_gaff-2.11,simulation_dg-c2-gb_openff-2.0.0,simulation_dg-c2-pb_espaloma-0.3.1,simulation_dg-c2-pb_gaff-2.11,simulation_dg-c2-pb_openff-2.0.0,simulation_dg-ie-gb_espaloma-0.3.1,simulation_dg-ie-gb_gaff-2.11,simulation_dg-ie-gb_openff-2.0.0,simulation_dg-ie-pb_espaloma-0.3.1,simulation_dg-ie-pb_gaff-2.11,simulation_dg-ie-pb_openff-2.0.0,simulation_dh-gb_espaloma-0.3.1,simulation_dh-gb_gaff-2.11,simulation_dh-gb_openff-2.0.0,simulation_dh-pb_espaloma-0.3.1,simulation_dh-pb_gaff-2.11,simulation_dh-pb_openff-2.0.0,exp_dG,exp_dG_error,exp_Chen2023,simulation_Chen2023-RBFEP,simulation_Chen2023,simulation_Khalak2021,error_Khalak2021,exp_Khalak2021,exp_error_Khalak2021,exp_Lin2021,simulation_Lin2021,error_Lin2021,exp_Alibay2022,simulation_Alibay2022,exp_Li2019,simulation_mbar_Li2019,simulation_mmpbsa_Li2019,simulation_mmgbsa_Li2019,simulation_Ries2024,error_Ries2024,simulation_Clark2024,error_Clark2024,simulation_Deflorian2020,error_Deflorian2020
6182,ptp1b,lig_23483,2,,,,13,-4.077338834285982,66.18096795047593,-0.3091714780950525,11.907771428571197,82.41913333333324,13.36420000000014,-85.73136383428599,-86.09480704952406,-94.74367147809504,-69.74625357142881,-69.85664166666676,-81.07029999999986,-104.35073883428598,-106.56543204952406,-108.41867147809504,-88.3656285714288,-90.32726666666676,-94.74529999999986,,,,,,,,,,,,,,,,,,,,,,,,
6183,ptp1b,lig_23483,2,,,,14,-4.873712335237869,40.25168912000082,-25.189249489524016,11.613614285714348,55.10295714285796,-10.811623809523825,-85.65431233523788,-75.79243587999918,-88.55924948952402,-69.16698571428566,-60.941167857142034,-74.18162380952383,-102.46681233523788,-99.16181087999918,-108.67424948952402,-85.97948571428566,-84.31054285714204,-94.29662380952382,,,,,,,,,,,,,,,,,,,,,,,,
6184,ptp1b,lig_23483,2,,,,15,24.9777443085719,-0.3380959390481735,54.95789066666673,43.695547619048185,12.933814285713694,69.13527142857149,-97.38368069142813,-85.45759593904818,-95.81758433333329,-78.66587738095183,-72.18568571428631,-81.64020357142851,-106.41805569142812,-103.99509593904816,-108.10820933333328,-87.70025238095182,-90.7231857142863,-93.93082857142852,,,,,,,,,,,,,,,,,,,,,,,,
6185,ptp1b,lig_23483,2,,,,16,7.96035466666649,110.64066999238077,64.02912683047617,24.897699999999872,125.40990952380938,79.41634285714296,-88.40852033333351,-81.04365500761925,-94.29274816952385,-71.47117500000013,-66.27441547619063,-78.90553214285704,-105.3091453333335,-102.99303000761924,-106.37337316952384,-88.37180000000012,-88.22379047619063,-90.98615714285704,,,,,,,,,,,,,,,,,,,,,,,,
6186,ptp1b,lig_23483,2,,,,17,-18.79479363047618,-29.02617904761932,-32.8067893599994,-1.935947619047596,-17.99898571428586,-15.913690476190055,-93.26029363047618,-80.06487904761931,-101.8198893599994,-76.4014476190476,-69.03768571428586,-84.92679047619006,-103.20279363047618,-89.89487904761931,-109.2773893599994,-86.3439476190476,-78.86768571428586,-92.38429047619006,,,,,,,,,,,,,,,,,,,,,,,,
6187,ptp1b,lig_23483,2,,,,18,-42.52076906666684,65.1378410285715,1.3427128152384142,-26.580714285714443,75.08505714285724,17.11733333333366,-92.82151906666684,-84.32030897142852,-87.8789371847616,-76.88146428571444,-74.37309285714278,-72.10431666666635,-103.27776906666683,-97.54405897142853,-106.0876871847616,-87.33771428571444,-87.59684285714278,-90.31306666666634,,,,,,,,,,,,,,,,,,,,,,,,
6188,ptp1b,lig_23483,2,,,,19,17.106400822857267,78.74013522285739,-10.962781215238168,33.19740952380957,92.38450000000029,8.342390476190445,-83.12912417714274,-64.6075647771426,-101.40900621523816,-67.03811547619044,-50.96319999999972,-82.10383452380955,-104.08849917714274,-93.0950647771426,-107.14588121523816,-87.99749047619044,-79.45069999999971,-87.84070952380955,,,,,,,,,,,,,,,,,,,,,,,,
6189,ptp1b,lig_23483,2,,,,20,4.9726747009528935,37.05694928000028,-27.764264944761397,22.472971428571896,49.78282857142899,-14.385728571427862,-94.45692529904711,-77.29422571999972,-83.87751494476139,-76.95662857142811,-64.568346428571,-70.49897857142786,-106.36442529904711,-90.95235071999971,-98.7812649447614,-88.86412857142811,-78.226471428571,-85.40272857142786,,,,,,,,,,,,,,,,,,,,,,,,
6190,ptp1b,lig_23483,3,-20.942354450757705,-18.72002992145314,-29.932172535546275,1,84.78274288761959,31.088410651428504,-26.62328190857133,100.8336619047624,45.990847619047386,-12.825428571428477,-73.3744571123804,-88.25286434857149,-90.51395690857132,-57.3235380952376,-73.35042738095261,-76.71610357142848,-100.7494571123804,-104.7034893485715,-103.75458190857132,-84.6985380952376,-89.80105238095261,-89.95672857142847,,,-9.87,-10.43,-21.0735,,,,,,,,,,,,,,,,,,,
6191,ptp1b,lig_23483,3,,,,2,53.86733672761895,30.86852762666689,81.00936791619048,67.48338095238086,45.32449523809549,93.39006666666673,-82.36481327238106,-90.5530223733331,-90.41813208380952,-68.74886904761915,-76.0970547619045,-78.03743333333327,-104.68856327238106,-105.9592723733331,-104.36313208380952,-91.07261904761916,-91.5033047619045,-91.98243333333328,,,,,,,,,,,,,,,,,,,,,,,,
6192,ptp1b,lig_23483,3,,,,3,53.84250203047621,74.83760892190521,79.42204019047615,67.9498761904763,84.83076666666707,91.9870714285714,-79.42447296952378,-70.01694107809479,-92.77033480952386,-65.31709880952369,-60.02378333333293,-80.20530357142862,-105.07509796952378,-85.68819107809479,-106.30345980952386,-90.96772380952368,-75.69503333333293,-93.7384285714286,,,,,,,,,,,,,,,,,,,,,,,,
6193,ptp1b,lig_23483,3,,,,4,81.82606704380977,116.70774643047608,136.15709261333348,95.87461428571449,127.50448571428558,148.70175238095229,-78.06505795619023,-64.7710785695239,-88.05738238666655,-64.01651071428552,-53.974339285714414,-75.51272261904772,-103.34443295619025,-93.2654535695239,-102.37050738666656,-89.29588571428552,-82.46871428571441,-89.82584761904772,,,,,,,,,,,,,,,,,,,,,,,,
6194,ptp1b,lig_23483,3,,,,5,16.07751877333331,9.542236929523725,22.976276499047955,33.273480952381064,18.05050476190469,38.40107619047649,-94.17963122666669,-74.15156307047627,-83.38524850095206,-76.98366904761893,-65.6432952380953,-67.96044880952351,-108.05588122666668,-90.41906307047628,-103.39462350095204,-90.85991904761892,-81.9107952380953,-87.96982380952352,,,,,,,,,,,,,,,,,,,,,,,,
6195,ptp1b,lig_23483,3,,,,6,113.35852086476174,118.01464639619064,46.89409768761888,126.84773333333308,126.85473333333346,59.9991571428568,-80.18007913523824,-83.79535360380936,-83.55222731238112,-66.6908666666669,-74.95526666666653,-70.4471678571432,-100.76007913523824,-88.21535360380936,-103.52660231238112,-87.2708666666669,-79.37526666666653,-90.4215428571432,,,,,,,,,,,,,,,,,,,,,,,,
6196,ptp1b,lig_23483,3,,,,7,-11.79546467047534,13.457469032380745,1.7648076342857877,3.9437857142866193,21.64807142857127,18.62198095238108,-100.45126467047534,-75.25825596761926,-92.12216736571422,-84.71201428571338,-67.06765357142874,-75.26499404761893,-107.10876467047534,-90.41763096761926,-100.7377923657142,-91.36951428571338,-82.22702857142873,-83.88061904761892,,,,,,,,,,,,,,,,,,,,,,,,
6197,ptp1b,lig_23483,3,,,,8,23.72260640380948,13.352420156190362,45.55613028190565,39.94123333333357,23.33609523809507,60.35929047619145,-77.11521859619052,-74.73352984380963,-75.67424471809436,-60.89659166666643,-64.74985476190493,-60.87108452380856,-104.82209359619053,-92.20227984380963,-101.87236971809436,-88.60346666666644,-82.21860476190493,-87.06920952380857,,,,,,,,,,,,,,,,,,,,,,,,
6198,ptp1b,lig_23483,3,,,,9,79.31099581333311,119.95806348190504,44.86355681142841,93.5940999999997,128.91526666666692,58.4265476190475,-81.6038791866669,-81.40931151809498,-76.4399181885716,-67.32077500000031,-72.4521083333331,-62.8769273809525,-104.1095041866669,-89.26493651809498,-101.9455431885716,-89.8264000000003,-80.3077333333331,-88.3825523809525,,,,,,,,,,,,,,,,,,,,,,,,
6199,ptp1b,lig_23483,3,,,,10,0.8234909904757188,28.67299295999988,38.53192741714304,17.495666666666253,39.26540952380952,50.79870000000011,-84.35718400952427,-74.45468204000012,-93.35887258285696,-67.68500833333374,-63.86226547619047,-81.09209999999987,-104.66530900952428,-88.90780704000012,-103.41387258285695,-87.99313333333374,-78.31539047619047,-91.14709999999988,,,,,,,,,,,,,,,,,,,,,,,,
6200,ptp1b,lig_23483,3,,,,11,-0.8918022704762762,112.24707265904776,72.17225224761881,14.525714285714102,117.83718571428588,85.95367142857113,-89.72952727047627,-59.49317734095223,-88.32902275238118,-74.31201071428589,-53.90306428571412,-74.54760357142887,-107.18140227047628,-83.97442734095223,-104.80964775238118,-91.76388571428588,-78.38431428571413,-91.02822857142888,,,,,,,,,,,,,,,,,,,,,,,,
6201,ptp1b,lig_23483,3,,,,12,126.5818035580958,61.05943441523796,42.3114953752382,140.0042238095245,66.98410476190463,55.36616190476207,-88.51557144190421,-71.45311558476205,-76.40950462476181,-75.09315119047551,-65.52844523809537,-63.35483809523794,-105.9386964419042,-84.60436558476205,-97.1920046247618,-92.51627619047552,-78.67969523809538,-84.13733809523794,,,,,,,,,,,,,,,,,,,,,,,,
6202,ptp1b,lig_23483,3,,,,13,-57.06297835809496,53.48652720380922,159.68157948571488,-39.794123809523576,62.285561904761664,172.70564285714337,-100.55867835809497,-74.21642279619078,-80.7249955142851,-83.28982380952357,-65.41738809523834,-67.70093214285663,-106.94117835809496,-89.98517279619078,-102.4856205142851,-89.67232380952358,-81.18613809523833,-89.46155714285662,,,,,,,,,,,,,,,,,,,,,,,,
6203,ptp1b,lig_23483,3,,,,14,12.378552247618783,37.18182955428604,144.1463755200001,28.93140952380909,47.49916666666709,156.21289523809537,-88.12859775238121,-64.17902044571396,-86.14497447999986,-71.5757404761909,-53.861683333332905,-74.07845476190465,-104.12234775238122,-84.35027044571396,-107.29372447999988,-87.56949047619091,-74.0329333333329,-95.22720476190464,,,,,,,,,,,,,,,,,,,,,,,,
6204,ptp1b,lig_23483,3,,,,15,56.93561453333294,2.65471411809537,40.29287340952399,72.16865714285673,14.46438571428591,53.166614285714445,-83.31206046666706,-69.33661088190462,-84.12505159047602,-68.07901785714327,-57.526939285714086,-71.25131071428557,-105.90518546666706,-87.83098588190462,-105.099426590476,-90.67214285714329,-76.02131428571408,-92.22568571428556,,,,,,,,,,,,,,,,,,,,,,,,
6205,ptp1b,lig_23483,3,,,,16,14.64583642666662,67.22026303238127,13.11918494095275,29.689919047618872,79.32941428571458,27.54490952380993,-93.91236357333338,-61.95461196761872,-88.68279005904725,-78.86828095238113,-49.84546071428541,-74.25706547619006,-103.7973635733334,-87.18523696761872,-107.14091505904724,-88.75328095238113,-75.07608571428541,-92.71519047619006,,,,,,,,,,,,,,,,,,,,,,,,
6206,ptp1b,lig_23483,3,,,,17,41.0773459199996,41.74326153904816,38.46801703999995,55.94679047619012,52.48102857142918,53.43343333333321,-89.2147790800004,-72.21046346095183,-84.93300796000005,-74.34533452380988,-61.47269642857081,-69.96759166666678,-106.0766540800004,-85.11483846095183,-101.79738296000004,-91.20720952380988,-74.37707142857082,-86.83196666666679,,,,,,,,,,,,,,,,,,,,,,,,
6207,ptp1b,lig_23483,3,,,,18,-12.984490419047615,49.031331878095386,-7.526198445713817,3.3957333333333395,59.80447619047631,5.751285714286013,-85.79684041904763,-75.9141681219046,-88.50897344571382,-69.41661666666667,-65.14102380952367,-75.23148928571399,-104.11559041904762,-89.3466681219046,-107.36959844571382,-87.73536666666666,-78.57352380952368,-94.092114285714,,,,,,,,,,,,,,,,,,,,,,,,
6208,ptp1b,lig_23483,3,,,,19,-16.36874126476205,82.82093059047693,71.76994896761921,-1.2930428571430213,93.47525238095314,87.3165523809525,-92.16369126476206,-69.79334440952306,-70.99300103238079,-77.08799285714304,-59.139022619046855,-55.4463976190475,-101.74994126476206,-86.80646940952306,-104.5117510323808,-86.67424285714303,-76.15214761904686,-88.9651476190475,,,,,,,,,,,,,,,,,,,,,,,,
6209,ptp1b,lig_23483,3,,,,20,18.2040721485714,140.0061230819041,8.498372796190608,33.181795238095006,150.40182380952328,24.58496190476187,-94.6290778514286,-53.42295191809589,-82.94427720380938,-79.651354761905,-43.02725119047672,-66.85768809523813,-104.8653278514286,-83.54857691809589,-103.59302720380938,-89.887604761905,-73.15287619047672,-87.50643809523812,,,,,,,,,,,,,,,,,,,,,,,,
6210,ptp1b,lig_23484,1,-20.050193266798498,-14.262508673296496,-19.73856249887252,1,16.524661108571536,58.895676655238304,113.27797240000048,29.89728571428592,73.3437095238097,132.92747142857186,-74.21233889142846,-75.6915733447617,-87.66075259999954,-60.83971428571409,-61.243540476190304,-68.01125357142814,-90.92233889142848,-101.46032334476168,-106.54762759999952,-77.54971428571409,-87.0122904761903,-86.89812857142815,-7.82,0.0,-7.75,-8.71,-22.2967,,,,,,,,,,,,,,,,,,,
6211,ptp1b,lig_23484,1,,,,2,93.30676473904776,69.18462643428606,136.48347531047628,107.12911428571424,86.63124761904764,153.90673809523813,-73.85906026095225,-83.57709856571392,-87.31642468952373,-60.03671071428575,-66.13047738095236,-69.89316190476188,-91.75593526095224,-102.36647356571392,-106.26392468952372,-77.93358571428575,-84.91985238095235,-88.84066190476187,,,,,,,,,,,,,,,,,,,,,,,,
6212,ptp1b,lig_23484,1,,,,3,58.50236536000047,87.32763385523819,34.51458904761908,76.2370142857148,102.74195714285722,51.99824761904763,-81.70443463999953,-89.14536614476182,-91.1377109523809,-63.9697857142852,-73.7310428571428,-73.65405238095235,-96.68193463999954,-101.14786614476182,-108.9602109523809,-78.9472857142852,-85.7335428571428,-91.47655238095236,,,,,,,,,,,,,,,,,,,,,,,,
6213,ptp1b,lig_23484,1,,,,4,55.8369898666668,20.620406906667043,133.30074679999984,73.19417619047624,37.98694285714311,149.4298190476189,-73.25473513333321,-88.46609309333297,-78.27372820000014,-55.89754880952376,-71.0995571428569,-62.14465595238107,-94.0141101333332,-108.55109309333297,-101.01935320000014,-76.65692380952376,-91.1845571428569,-84.89028095238108,,,,,,,,,,,,,,,,,,,,,,,,
6214,ptp1b,lig_23484,1,,,,5,96.62737820952404,21.402373771428515,7.698923626666613,111.36910476190488,38.73491428571435,22.48540476190483,-70.07564679047596,-87.58830122857148,-97.27450137333338,-55.333920238095125,-70.25576071428564,-82.48802023809517,-90.42502179047597,-108.21642622857148,-110.9388763733334,-75.68329523809513,-90.88388571428564,-96.15239523809517,,,,,,,,,,,,,,,,,,,,,,,,
6215,ptp1b,lig_23484,1,,,,6,34.83461476952348,97.44050176761948,160.63345491047582,47.90278095238087,113.03577142857172,176.25608571428535,-79.86763523047652,-84.30579823238054,-77.53779508952417,-66.79946904761914,-68.71052857142827,-61.915164285714624,-89.11888523047652,-109.82579823238054,-103.63654508952416,-76.05071904761914,-94.23052857142828,-88.01391428571462,,,,,,,,,,,,,,,,,,,,,,,,
6216,ptp1b,lig_23484,1,,,,7,18.19032903999981,-15.981579447618856,5.321644994285805,26.376438095237877,0.2157809523812375,21.260671428571516,-61.52279596000019,-100.37192944761884,-93.5750050057142,-53.336686904762125,-84.17456904761876,-77.63587857142849,-83.85967096000019,-114.75817944761886,-105.8312550057142,-75.67356190476212,-98.56081904761876,-89.89212857142849,,,,,,,,,,,,,,,,,,,,,,,,
6217,ptp1b,lig_23484,1,,,,8,164.6616586095239,91.2890958514282,29.165786792381653,170.79403809523802,104.0742999999996,45.96770000000082,-75.82969139047613,-87.64472914857181,-101.49401320761834,-69.69731190476199,-74.8595250000004,-84.69209999999917,-83.42594139047613,-109.70410414857182,-111.39651320761834,-77.29356190476199,-96.9189000000004,-94.59459999999918,,,,,,,,,,,,,,,,,,,,,,,,
6218,ptp1b,lig_23484,1,,,,9,25.02759447618976,54.80284965714229,43.14032076952398,30.51499523809456,65.42144761904721,57.59270476190497,-73.20963052381023,-90.60127534285772,-99.18687923047602,-67.72222976190544,-79.9826773809528,-84.73449523809504,-83.08650552381023,-107.51065034285772,-108.62937923047602,-77.59910476190544,-96.8920523809528,-94.17699523809505,,,,,,,,,,,,,,,,,,,,,,,,
6219,ptp1b,lig_23484,1,,,,10,36.08992287238064,192.0961235238098,-8.840748994286187,42.44156190476161,204.71930952380995,9.482142857142447,-70.26062712761936,-76.03827647619022,-103.77607399428618,-63.90898809523839,-63.41509047619007,-85.45318214285754,-87.24187712761936,-106.98827647619022,-114.5954489942862,-80.89023809523839,-94.36509047619008,-96.27255714285756,,,,,,,,,,,,,,,,,,,,,,,,
6220,ptp1b,lig_23484,1,,,,11,50.3283820114287,43.963751782857145,44.77061451428544,59.11806666666686,54.50205238095259,62.70558571428542,-78.9306179885713,-102.75944821714286,-86.82098548571454,-70.14093333333314,-92.2211476190474,-68.88601428571457,-87.8806179885713,-113.24694821714286,-114.60848548571455,-79.09093333333314,-102.7086476190474,-96.67351428571456,,,,,,,,,,,,,,,,,,,,,,,,
6221,ptp1b,lig_23484,1,,,,12,122.2835971047617,68.91661547047623,67.37627280761905,131.5165619047617,79.72282857142868,83.92687619047628,-62.32112789523831,-93.08438452952376,-101.60190219238096,-53.08816309523832,-82.27817142857133,-85.05129880952373,-88.2730028952383,-106.02688452952376,-112.60252719238096,-79.04003809523832,-95.22067142857132,-96.05192380952371,,,,,,,,,,,,,,,,,,,,,,,,
6222,ptp1b,lig_23484,1,,,,13,80.55663103999966,93.66183383619102,157.8930131276187,88.06321904761867,110.3612190476194,174.0457095238092,-75.85769396000035,-84.68026616380897,-87.46878687238129,-68.35110595238133,-67.9808809523806,-71.31609047619078,-88.35956896000035,-106.07776616380896,-110.74378687238128,-80.85298095238133,-89.3783809523806,-94.5910904761908,,,,,,,,,,,,,,,,,,,,,,,,
6223,ptp1b,lig_23484,1,,,,14,131.45841555809557,31.55538176380894,-26.211411337142863,139.01327142857178,45.84024285714224,-9.71550476190484,-63.33125944190444,-93.61534323619108,-93.45123633714286,-55.77640357142823,-79.33048214285776,-76.95532976190484,-82.98188444190444,-111.27721823619108,-111.56811133714288,-75.42702857142824,-96.99235714285776,-95.07220476190484,,,,,,,,,,,,,,,,,,,,,,,,
6224,ptp1b,lig_23484,1,,,,15,45.63750723047633,-1.7087373142858695,20.937133409523423,52.25344761904765,14.912714285714015,36.89306190476138,-73.42881776952366,-101.22981231428588,-92.81589159047655,-66.81287738095234,-84.60836071428598,-76.85996309523861,-91.96319276952366,-111.73043731428588,-109.40526659047656,-85.34725238095234,-95.10898571428598,-93.44933809523862,,,,,,,,,,,,,,,,,,,,,,,,
6225,ptp1b,lig_23484,1,,,,16,28.29075957333288,-14.04189142095288,52.30164001523784,35.01280476190425,-1.5591761904765633,69.98647619047608,-79.60166542666713,-102.39769142095288,-84.11060998476216,-72.87962023809575,-89.91497619047657,-66.42577380952392,-83.85104042666713,-111.88269142095288,-109.23935998476216,-77.12899523809575,-99.39997619047656,-91.55452380952391,,,,,,,,,,,,,,,,,,,,,,,,
6226,ptp1b,lig_23484,1,,,,17,4.39940697142886,21.832751874285208,33.93198237333338,12.372580952381526,35.91822857142823,48.73910476190511,-72.64191802857114,-88.6477731257148,-98.8141426266666,-64.66874404761847,-74.56229642857178,-84.0070202380949,-85.03379302857114,-118.5871481257148,-108.71351762666662,-77.06061904761847,-104.50167142857178,-93.90639523809487,,,,,,,,,,,,,,,,,,,,,,,,
6227,ptp1b,lig_23484,1,,,,18,-5.628085245714374,65.27814098285653,-29.89095364571459,-0.8999142857142886,81.42249999999932,-12.524733333333543,-73.42041024571438,-89.91880901714346,-98.79700364571458,-68.6922392857143,-73.77445000000067,-81.43078333333354,-84.25728524571437,-110.82505901714346,-111.8707536457146,-79.52911428571429,-94.68070000000068,-94.50453333333354,,,,,,,,,,,,,,,,,,,,,,,,
6228,ptp1b,lig_23484,1,,,,19,26.44501604190502,58.5210262285714,104.66153325333347,40.95124285714296,72.63086666666662,121.70321428571457,-74.51480895809497,-87.04517377142861,-94.84194174666652,-60.00858214285704,-72.93533333333339,-77.80026071428546,-87.35668395809498,-114.7001737714286,-112.73506674666652,-72.85045714285704,-100.5903333333334,-95.69338571428544,,,,,,,,,,,,,,,,,,,,,,,,
6229,ptp1b,lig_23484,1,,,,20,50.331422655238526,53.59107892952392,90.12262423999982,67.69282857142899,67.45477142857146,107.59656666666652,-65.05710234476146,-86.60037107047609,-92.98887576000018,-47.695696428571,-72.73667857142854,-75.51493333333349,-93.38397734476146,-106.07162107047608,-111.83637576000018,-76.022571428571,-92.20792857142854,-94.36243333333348,,,,,,,,,,,,,,,,,,,,,,,,
6230,ptp1b,lig_23484,2,-26.078137914959797,-12.968199870128377,-20.99856547349192,1,131.9581190438097,7.492481733333108,-4.389084049524115,154.80824761904785,32.58502857142825,17.21048571428554,-95.35418095619032,-91.6221682666669,-82.49015904952411,-72.50405238095215,-66.52962142857174,-60.890589285714455,-107.45668095619033,-113.9584182666669,-98.89578404952412,-84.60655238095215,-88.86587142857175,-77.29621428571446,,,-7.75,-8.71,-20.0209,,,,,,,,,,,,,,,,,,,
6231,ptp1b,lig_23484,2,,,,2,15.687806933333434,51.6497209790472,107.56051479619036,40.75079047619076,75.17279999999963,128.84071904761885,-101.38006806666657,-86.90250402095279,-88.39263520380962,-76.31708452380924,-63.37942500000037,-67.11243095238115,-107.49819306666656,-103.6643790209528,-111.92888520380964,-82.43520952380925,-80.14130000000037,-90.64868095238114,,,,,,,,,,,,,,,,,,,,,,,,
6232,ptp1b,lig_23484,2,,,,3,69.77089150857101,123.4663173790471,-32.84074990095199,95.89944761904717,148.27653809523753,-9.233366666666257,-84.69370849142898,-92.0864576209529,-92.487874900952,-58.56515238095284,-67.27623690476247,-68.88049166666625,-104.32120849142898,-110.5670826209529,-105.652249900952,-78.19265238095284,-85.75686190476247,-82.04486666666625,,,,,,,,,,,,,,,,,,,,,,,,
6233,ptp1b,lig_23484,2,,,,4,19.225709474285424,-15.767445904761985,149.62704147809546,45.01120952380916,10.154133333333236,170.58512380952385,-81.51814052571459,-89.07077090476199,-70.48273352190456,-55.73264047619085,-63.149191666666766,-49.52465119047616,-104.11439052571458,-108.960145904762,-99.78085852190456,-78.32889047619085,-83.03856666666677,-78.82277619047616,,,,,,,,,,,,,,,,,,,,,,,,
6234,ptp1b,lig_23484,2,,,,5,86.94263137904768,59.549656022856695,13.231815569523704,106.3619952380952,80.42663333333286,37.69712857142841,-68.10031862095231,-85.32511897714329,-87.4440344304763,-48.6809547619048,-64.44814166666713,-62.97872142857159,-104.6665686209523,-106.8832439771433,-105.3152844304763,-85.2472047619048,-86.00626666666713,-80.84997142857159,,,,,,,,,,,,,,,,,,,,,,,,
6235,ptp1b,lig_23484,2,,,,6,22.61470385523788,94.03218968761936,72.65560100952374,45.60258095238075,115.17868571428596,95.76079999999985,-77.78827114476212,-81.18236031238064,-78.53994899047626,-54.80039404761926,-60.035864285714055,-55.434750000000165,-107.35639614476212,-105.99611031238064,-102.22369899047628,-84.36851904761926,-84.84961428571405,-79.11850000000017,,,,,,,,,,,,,,,,,,,,,,,,
6236,ptp1b,lig_23484,2,,,,7,-4.716031931428617,28.45715300571481,7.071640780952208,18.41081428571429,52.489114285714805,28.490028571428155,-88.07055693142861,-93.3277469942852,-92.2764092190478,-64.9437107142857,-69.2957857142852,-70.85802142857185,-103.57993193142862,-118.9977469942852,-100.7201592190478,-80.4530857142857,-94.9657857142852,-79.30177142857184,,,,,,,,,,,,,,,,,,,,,,,,
6237,ptp1b,lig_23484,2,,,,8,-13.682203184762514,-8.2987784723815,110.20194631619074,10.628533333332612,11.891585714284972,131.12584285714283,-92.01032818476251,-106.9610784723815,-78.64267868380927,-67.69959166666739,-86.77071428571503,-57.71878214285718,-106.08470318476252,-108.6185784723815,-102.27955368380928,-81.77396666666739,-88.42821428571503,-81.35565714285718,,,,,,,,,,,,,,,,,,,,,,,,
6238,ptp1b,lig_23484,2,,,,9,5.465064986666292,6.116110289523462,163.59845921142846,31.00352380952341,22.57665238095213,178.5364999999998,-92.8882850133337,-90.41303971047654,-88.29511578857155,-67.34982619047658,-73.95249761904788,-73.35707500000024,-108.4320350133337,-106.08428971047654,-99.40824078857156,-82.89357619047658,-89.62374761904788,-84.47020000000023,,,,,,,,,,,,,,,,,,,,,,,,
6239,ptp1b,lig_23484,2,,,,10,296.1338689447619,130.96790620571426,37.43925973714251,317.0618428571427,147.2643666666666,53.699261904761386,-75.6654560552381,-93.98979379428576,-90.2935402628575,-54.73748214285728,-77.69333333333338,-74.03353809523861,-104.62483105523808,-105.62229379428577,-97.4410402628575,-83.69685714285727,-89.32583333333339,-81.18103809523862,,,,,,,,,,,,,,,,,,,,,,,,
6240,ptp1b,lig_23484,2,,,,11,33.33628690666632,50.22024307809538,117.29016297523836,60.15860952380911,67.27543809523826,134.57521904761933,-86.24926309333367,-89.33235692190463,-88.54041202476164,-59.42694047619088,-72.27716190476175,-71.2553559523807,-107.33801309333369,-104.52235692190465,-102.71103702476164,-80.51569047619088,-87.46716190476175,-85.4259809523807,,,,,,,,,,,,,,,,,,,,,,,,
6241,ptp1b,lig_23484,2,,,,12,62.8084525980954,-10.852644792381057,66.8222741409519,85.43552857142895,6.233366666666498,85.80396666666617,-87.90522240190461,-93.82821979238103,-91.3163258590481,-65.27814642857106,-76.74220833333351,-72.33463333333384,-105.9033474019046,-105.29134479238104,-100.9288258590481,-83.27627142857106,-88.2053333333335,-81.94713333333384,,,,,,,,,,,,,,,,,,,,,,,,
6242,ptp1b,lig_23484,2,,,,13,16.199197253333864,24.61713747428596,12.136846186666617,39.959038095238725,38.9633904761908,26.10629523809509,-82.46180274666614,-92.87321252571404,-81.92670381333339,-58.70196190476128,-78.5269595238092,-67.95725476190492,-105.52180274666614,-107.85196252571404,-95.6779538133334,-81.76196190476128,-93.5057095238092,-81.70850476190492,,,,,,,,,,,,,,,,,,,,,,,,
6243,ptp1b,lig_23484,2,,,,14,54.04592776380905,-21.284378963809303,1.5759245333336764,79.90029047619002,-5.407352380952148,16.533704761905213,-84.77764723619094,-89.9944789638093,-74.79740046666632,-58.92328452380997,-74.11745238095214,-59.83962023809479,-104.55827223619094,-106.5394789638093,-94.63177546666633,-78.70390952380997,-90.66245238095216,-79.67399523809479,,,,,,,,,,,,,,,,,,,,,,,,
6244,ptp1b,lig_23484,2,,,,15,-4.617337569523869,52.36587236571405,121.45067882285711,20.815847619047645,67.51141904761876,136.95896666666656,-84.76096256952387,-85.73795263428595,-96.3363461771429,-59.32777738095236,-70.59240595238124,-80.82805833333346,-103.96783756952388,-110.31732763428596,-109.5282211771429,-78.53465238095235,-95.17178095238124,-94.01993333333346,,,,,,,,,,,,,,,,,,,,,,,,
6245,ptp1b,lig_23484,2,,,,16,42.56110283809485,99.60748982476169,30.18411174857104,66.56030476190448,116.14349999999988,48.03676190476153,-86.12909716190515,-82.37818517523831,-88.82028825142896,-62.12989523809553,-65.84217500000014,-70.96763809523847,-106.06909716190516,-112.24631017523832,-102.35278825142896,-82.06989523809553,-95.71030000000012,-84.50013809523847,,,,,,,,,,,,,,,,,,,,,,,,
6246,ptp1b,lig_23484,2,,,,17,109.72894008000038,59.44355271238096,80.06241623238111,134.75124761904777,73.77465714285704,97.44072857142883,-81.47885991999959,-95.67149728761903,-93.34638376761887,-56.4565523809522,-81.34039285714297,-75.96807142857115,-107.0463599199996,-109.03274728761905,-105.67638376761889,-82.0240523809522,-94.70164285714296,-88.29807142857115,,,,,,,,,,,,,,,,,,,,,,,,
